ArrivalDate,ArrivalWeekNumber,AssignedRoom,AverageDailyRate,BookingChanges,BookingCompany,BookingDistributionChannel,BookingMeal,BookingParking,CheckoutDate,Country,CustomerType,DaysInWaitingList,DepositType,LeadTime,MarketSegment,NumberOfAdult,NumberOfBabies,NumberOfChildren,RepeatedGuest,ReservedRoom,StaysInWeekendNights,StaysInWeekNights,TotalOfSpecialRequests,TravelAgent
2016-January-20,4,A               ,35,0,       NULL,TA/TO,BB       ,1,2016-01-22,NOR,Transient,0,No Deposit     ,4,Offline TA/TO,2,0,0,0,A               ,0,2,1,        314
2016-January-17,4,A               ,29,0,       NULL,TA/TO,BB       ,0,2016-01-22,IRL,Transient,0,No Deposit     ,1,Offline TA/TO,2,0,0,0,A               ,2,3,0,        314
2016-January-21,4,E               ,61,0,       NULL,Direct,BB       ,0,2016-01-22,FRA,Transient,0,No Deposit     ,0,Direct,2,0,0,0,E               ,0,1,0,       NULL
2016-January-21,4,D               ,40,0,       NULL,TA/TO,BB       ,0,2016-01-22,PRT,Transient,0,No Deposit     ,1,Online TA,1,0,0,0,D               ,0,1,1,        240
2016-January-18,4,A               ,29,0,       NULL,TA/TO,BB       ,0,2016-01-23,GBR,Transient,0,No Deposit     ,3,Offline TA/TO,2,0,0,0,A               ,1,4,0,        314
2016-January-20,4,D               ,37,0,       NULL,TA/TO,BB       ,0,2016-01-23,GBR,Transient,0,No Deposit     ,32,Offline TA/TO,2,0,0,0,D               ,0,3,1,        314
2016-January-22,4,C               ,57,0,       NULL,Direct,BB       ,1,2016-01-23,PRT,Transient,0,No Deposit     ,4,Direct,2,0,1,0,C               ,0,1,0,        250
2016-November-26,48,D               ,49,0,       NULL,Direct,BB       ,1,2016-11-27,PRT,Group,0,No Deposit     ,6,Direct,2,0,0,1,A               ,0,1,1,        250
2016-January-22,4,A               ,45,0,       NULL,Direct,BB       ,0,2016-01-23,FRA,Transient,0,No Deposit     ,0,Direct,2,0,0,0,A               ,0,1,0,       NULL
2016-January-19,4,E               ,60.8,0,       NULL,TA/TO,BB       ,1,2016-01-23,GBR,Transient,0,No Deposit     ,6,Online TA,2,0,0,0,A               ,0,4,0,        240
2016-January-22,4,D               ,88,1,       NULL,TA/TO,HB       ,0,2016-01-23,GBR,Transient,0,No Deposit     ,18,Online TA,2,0,0,0,D               ,0,1,1,        242
2016-January-17,4,D               ,69,1,       NULL,TA/TO,HB       ,1,2016-01-23,PRT,Transient,0,No Deposit     ,4,Offline TA/TO,2,0,0,0,D               ,2,4,1,        314
2016-January-16,3,D               ,31,0,       NULL,Direct,BB       ,0,2016-01-23,GBR,Transient,0,No Deposit     ,37,Direct,1,0,0,0,A               ,2,5,1,        250
2016-January-16,3,D               ,31,0,       NULL,Direct,BB       ,0,2016-01-23,GBR,Transient,0,No Deposit     ,37,Direct,1,0,0,0,A               ,2,5,1,        250
2016-January-22,4,A               ,45,0,       NULL,Direct,BB       ,0,2016-01-23,PRT,Transient,0,No Deposit     ,0,Direct,2,0,0,0,A               ,0,1,0,       NULL
2016-January-22,4,D               ,38,0,       NULL,TA/TO,BB       ,0,2016-01-23,PRT,Transient-Party,0,No Deposit     ,1,Offline TA/TO,1,0,0,0,A               ,0,1,0,        330
2016-January-13,3,D               ,49.5,0,       NULL,TA/TO,HB       ,0,2016-01-23,SWE,Transient,0,No Deposit     ,27,Offline TA/TO,2,0,0,0,A               ,2,8,0,        115
2016-January-22,4,D               ,30.5,0,       NULL,TA/TO,BB       ,0,2016-01-23,ESP,Transient,0,No Deposit     ,0,Offline TA/TO,2,0,0,0,A               ,0,1,0,        127
2016-January-22,4,G               ,71,0,       NULL,Direct,BB       ,0,2016-01-23,PRT,Transient,0,No Deposit     ,11,Direct,2,0,0,0,G               ,0,1,1,       NULL
2016-January-22,4,D               ,38,0,       NULL,TA/TO,BB       ,0,2016-01-23,PRT,Transient-Party,0,No Deposit     ,1,Offline TA/TO,1,0,0,0,A               ,0,1,0,        330
2016-January-22,4,D               ,43,0,       NULL,TA/TO,BB       ,0,2016-01-23,PRT,Transient-Party,0,No Deposit     ,1,Offline TA/TO,2,0,0,0,A               ,0,1,0,        330
2016-January-21,4,D               ,29,0,       NULL,TA/TO,BB       ,0,2016-01-23,PRT,Transient,0,No Deposit     ,7,Offline TA/TO,2,0,0,0,A               ,0,2,0,          8
2016-January-20,4,G               ,71,0,       NULL,Direct,BB       ,0,2016-01-24,FRA,Transient,0,No Deposit     ,16,Direct,2,0,1,0,G               ,0,4,0,       NULL
2016-January-23,4,A               ,29,0,       NULL,TA/TO,BB       ,0,2016-01-24,PRT,Group,0,No Deposit     ,0,Offline TA/TO,2,0,0,0,A               ,0,1,0,        314
2016-January-23,4,D               ,40,0,       NULL,Direct,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,7,Direct,2,0,0,0,A               ,0,1,0,       NULL
2016-January-23,4,A               ,48,0,       NULL,TA/TO,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,2,Online TA,2,0,0,0,A               ,0,1,2,        240
2016-January-23,4,A               ,51,0,       NULL,Direct,BB       ,1,2016-01-24,PRT,Transient,0,No Deposit     ,0,Direct,2,0,0,0,A               ,0,1,0,       NULL
2016-January-23,4,A               ,48,0,       NULL,TA/TO,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,2,Online TA,2,0,0,0,A               ,0,1,2,        240
2016-January-22,4,D               ,54,0,       NULL,Direct,BB       ,1,2016-01-24,GBR,Transient,0,No Deposit     ,41,Direct,2,0,0,0,A               ,0,2,2,        250
2016-January-20,4,D               ,26.1,0,       NULL,TA/TO,BB       ,0,2016-01-24,IRL,Transient,0,No Deposit     ,12,Offline TA/TO,2,0,0,0,A               ,0,4,0,        115
2016-January-21,4,D               ,39,0,       NULL,TA/TO,BB       ,0,2016-01-24,GBR,Transient,0,No Deposit     ,3,Online TA,1,0,0,0,A               ,0,3,0,        240
2016-January-23,4,D               ,39,0,       NULL,Direct,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,0,Direct,2,0,0,0,A               ,0,1,0,       NULL
2016-January-23,4,D               ,48,0,       NULL,TA/TO,BB       ,0,2016-01-24,POL,Transient,0,No Deposit     ,3,Online TA,2,0,0,0,A               ,0,1,1,        240
2016-January-22,4,E               ,52.8,0,       NULL,Direct,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,10,Direct,2,0,0,0,E               ,0,2,0,       NULL
2016-January-23,4,D               ,51,0,       NULL,Direct,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,4,Direct,2,0,0,0,D               ,0,1,0,       NULL
2016-January-23,4,D               ,48,0,       NULL,TA/TO,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,0,Online TA,2,0,0,0,A               ,0,1,0,        240
2016-January-22,4,D               ,48,0,       NULL,TA/TO,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,0,Online TA,2,0,0,0,A               ,0,2,1,        240
2016-January-22,4,D               ,29,0,       NULL,TA/TO,BB       ,0,2016-01-24,ESP,Transient,0,No Deposit     ,0,Offline TA/TO,2,0,0,0,A               ,0,2,0,        314
2016-January-23,4,A               ,29,0,       NULL,TA/TO,BB       ,0,2016-01-24,ESP,Transient-Party,0,No Deposit     ,2,Offline TA/TO,2,0,0,0,A               ,0,1,1,        314
2016-January-23,4,A               ,36.25,1,       NULL,TA/TO,BB       ,0,2016-01-24,ESP,Transient-Party,0,No Deposit     ,2,Offline TA/TO,2,0,1,0,A               ,0,1,2,        314
2016-January-23,4,A               ,45,0,       NULL,Direct,BB       ,0,2016-01-24,FRA,Transient,0,No Deposit     ,0,Direct,2,0,0,0,A               ,0,1,0,       NULL
2016-January-23,4,A               ,29,0,       NULL,TA/TO,BB       ,0,2016-01-24,ESP,Transient-Party,0,No Deposit     ,2,Offline TA/TO,2,0,0,0,A               ,0,1,1,        314
2016-January-23,4,G               ,71,0,       NULL,Direct,BB       ,0,2016-01-24,FIN,Transient,0,No Deposit     ,0,Direct,2,0,0,0,A               ,0,1,1,       NULL
2016-January-16,3,A               ,39.13,0,       NULL,TA/TO,BB       ,1,2016-01-24,PRT,Transient,0,No Deposit     ,1,Online TA,1,0,0,0,A               ,2,6,0,        240
2016-January-22,4,D               ,54,0,       NULL,TA/TO,BB       ,1,2016-01-24,ESP,Transient,0,No Deposit     ,0,Online TA,2,0,0,0,A               ,0,2,1,        240
2016-January-22,4,D               ,44.8,0,       NULL,TA/TO,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,17,Online TA,2,0,0,0,D               ,0,2,1,        240
2016-January-23,4,D               ,48,1,       NULL,TA/TO,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,19,Online TA,2,0,0,0,A               ,0,1,0,        240
2016-January-23,4,D               ,29,0,       NULL,TA/TO,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,0,Offline TA/TO,2,0,0,0,A               ,0,1,0,        314
2016-January-22,4,D               ,45,0,       NULL,Direct,BB       ,0,2016-01-24,USA,Transient,0,No Deposit     ,1,Direct,2,0,0,0,A               ,0,2,0,        250
2016-January-23,4,D               ,48,0,       NULL,TA/TO,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,11,Online TA,2,0,0,0,A               ,0,1,0,        240
2016-January-23,4,D               ,45,0,       NULL,Direct,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,0,Direct,2,0,0,0,D               ,0,1,0,       NULL
2016-February-7,7,D               ,55,1,       NULL,Direct,BB       ,0,2016-02-09,PRT,Transient,0,No Deposit     ,2,Direct,2,0,0,1,A               ,2,0,0,       NULL
2016-January-22,4,D               ,48,0,       NULL,Direct,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,1,Direct,2,0,0,0,A               ,0,2,1,       NULL
2016-January-23,4,D               ,45,0,       NULL,Direct,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,1,Direct,2,1,0,0,A               ,0,1,2,       NULL
2016-January-23,4,D               ,62,0,       NULL,Direct,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,1,Direct,2,1,0,0,A               ,0,1,2,       NULL
2016-January-23,4,D               ,56,0,       NULL,Direct,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,1,Direct,2,0,0,0,A               ,0,1,1,       NULL
2016-January-22,4,E               ,48,0,       NULL,TA/TO,BB       ,0,2016-01-24,FIN,Transient,0,No Deposit     ,0,Online TA,2,0,0,0,A               ,0,2,0,        240
2016-January-23,4,D               ,51,0,       NULL,Direct,BB       ,0,2016-01-24,ESP,Transient,0,No Deposit     ,1,Direct,2,0,0,0,D               ,0,1,0,        250
2016-January-23,4,F               ,61,0,       NULL,Direct,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,1,Direct,2,0,0,0,F               ,0,1,1,       NULL
2016-January-23,4,D               ,51,0,       NULL,Direct,BB       ,0,2016-01-24,FIN,Transient,0,No Deposit     ,0,Direct,1,0,0,0,A               ,0,1,0,       NULL
2016-January-16,3,A               ,38.1,0,       NULL,Direct,BB       ,0,2016-01-24,DEU,Transient,0,No Deposit     ,2,Direct,1,0,0,0,A               ,2,6,0,       NULL
2016-January-21,4,D               ,54,0,       NULL,TA/TO,BB       ,1,2016-01-24,FRA,Transient,0,No Deposit     ,13,Online TA,1,0,0,0,A               ,0,3,0,        240
2016-January-23,4,A               ,45,0,       NULL,Direct,BB       ,0,2016-01-24,PRT,Transient,0,No Deposit     ,0,Direct,2,0,0,0,A               ,0,1,0,       NULL
2016-January-23,4,A               ,48,0,       NULL,TA/TO,BB       ,0,2016-01-24,UKR,Transient,0,No Deposit     ,2,Online TA,2,0,0,0,A               ,0,1,2,        240
2016-January-23,4,H               ,92,0,       NULL,TA/TO,BB       ,1,2016-01-24,PRT,Transient,0,No Deposit     ,2,Online TA,3,0,1,0,H               ,0,1,0,        240
2016-January-24,5,E               ,29,0,       NULL,TA/TO,BB       ,1,2016-01-25,PRT,Transient,0,No Deposit     ,3,Offline TA/TO,2,0,0,0,A               ,1,0,0,        314
2016-January-25,5,I               ,0,0,       NULL,TA/TO,HB       ,0,2016-01-25,PRT,Transient,0,No Deposit     ,0,Online TA,2,0,0,1,E               ,0,0,1,        240
2016-January-21,4,A               ,26.1,0,       NULL,TA/TO,BB       ,0,2016-01-25,IRL,Transient,0,No Deposit     ,10,Offline TA/TO,2,0,0,0,A               ,1,3,0,        115
2016-January-21,4,A               ,27.5,0,       NULL,TA/TO,BB       ,0,2016-01-25,IRL,Transient,0,No Deposit     ,10,Offline TA/TO,1,0,0,0,A               ,1,3,1,         95
2016-January-21,4,D               ,48,0,       NULL,TA/TO,BB       ,0,2016-01-25,IRL,Transient,0,No Deposit     ,26,Online TA,2,0,0,0,A               ,1,3,0,        240
2016-January-22,4,D               ,51,0,       NULL,Direct,BB       ,0,2016-01-25,PRT,Transient,0,No Deposit     ,0,Direct,1,0,0,0,D               ,1,2,1,       NULL
2016-January-23,4,D               ,48,0,       NULL,TA/TO,BB       ,0,2016-01-25,ESP,Transient,0,No Deposit     ,3,Online TA,2,0,0,0,A               ,1,1,1,        240
2016-January-20,4,E               ,38.81,2,       NULL,TA/TO,BB       ,0,2016-01-25,CN,Transient,0,No Deposit     ,153,Online TA,2,0,0,0,E               ,1,4,1,        241
2016-January-25,5,E               ,51,0,       NULL,TA/TO,BB       ,0,2016-01-27,CN,Transient,0,No Deposit     ,2,Online TA,2,0,0,0,E               ,1,1,1,       NULL
2016-January-21,4,E               ,45,0,       NULL,TA/TO,BB       ,0,2016-01-25,GBR,Transient,0,No Deposit     ,5,Offline TA/TO,2,0,0,0,E               ,1,3,0,          8
2016-January-23,4,F               ,61,0,       NULL,Direct,BB       ,1,2016-01-25,CHE,Transient,0,No Deposit     ,3,Direct,2,0,0,0,F               ,1,1,0,        250
2016-January-21,4,D               ,50,0,       NULL,TA/TO,HB       ,0,2016-01-25,PRT,Transient,0,No Deposit     ,17,Offline TA/TO,1,0,0,0,D               ,1,3,0,        171
2016-January-23,4,E               ,59.4,0,       NULL,TA/TO,BB       ,0,2016-01-26,BEL,Transient,0,No Deposit     ,65,Online TA,2,0,0,0,E               ,2,1,1,        240
2016-January-25,5,D               ,40,0,       NULL,TA/TO,BB       ,0,2016-01-26,PRT,Transient,0,No Deposit     ,0,Online TA,1,0,0,0,A               ,1,0,0,        240
2016-February-17,8,D               ,43,0,       NULL,TA/TO,BB       ,0,2016-02-18,PRT,Transient,0,No Deposit     ,0,Online TA,1,0,0,1,A               ,0,1,0,        240
2016-November-23,48,E               ,55,0,       NULL,TA/TO,BB       ,0,2016-11-24,PRT,Transient,0,No Deposit     ,0,Online TA,1,0,0,1,A               ,0,1,2,        240
2016-January-25,5,D               ,39,0,       NULL,Direct,BB       ,0,2016-01-26,PRT,Transient,0,No Deposit     ,0,Direct,2,0,0,0,A               ,1,0,0,       NULL
2016-January-25,5,A               ,45,0,       NULL,Direct,BB       ,1,2016-01-26,PRT,Transient,0,No Deposit     ,0,Direct,1,0,0,0,A               ,1,0,0,       NULL
2016-January-24,5,D               ,25,1,       NULL,TA/TO,BB       ,0,2016-01-26,PRT,Transient,0,No Deposit     ,2,Offline TA/TO,1,0,0,0,A               ,2,0,0,         15
2016-January-24,5,D               ,48,0,       NULL,Direct,BB       ,0,2016-01-26,GRC,Transient,0,No Deposit     ,0,Direct,2,0,0,0,A               ,2,0,0,       NULL
2016-January-26,5,I               ,0,0,       NULL,TA/TO,BB       ,0,2016-01-26,PRT,Transient-Party,0,No Deposit     ,11,Online TA,2,0,0,0,A               ,0,0,2,        240
2016-January-26,5,I               ,0,0,       NULL,TA/TO,BB       ,0,2016-01-26,PRT,Transient-Party,0,No Deposit     ,11,Online TA,2,0,0,0,A               ,0,0,2,        240
2016-January-24,5,D               ,48,0,       NULL,TA/TO,BB       ,0,2016-01-26,ESP,Transient,0,No Deposit     ,6,Online TA,2,0,0,0,A               ,2,0,0,        240
2016-January-21,4,A               ,63.6,0,       NULL,Direct,HB       ,0,2016-01-26,PRT,Transient,0,No Deposit     ,1,Direct,2,0,0,0,A               ,2,3,0,       NULL
2016-January-25,5,D               ,48,0,       NULL,Direct,BB       ,0,2016-01-26,PRT,Transient,0,No Deposit     ,2,Direct,2,0,0,0,A               ,1,0,1,       NULL
2016-January-25,5,C               ,75,0,       NULL,Direct,BB       ,0,2016-01-26,PRT,Transient,0,No Deposit     ,0,Direct,3,0,0,0,A               ,1,0,1,       NULL
2016-January-24,5,D               ,45,1,       NULL,Direct,BB       ,0,2016-01-26,PRT,Transient,0,No Deposit     ,1,Direct,2,0,0,0,A               ,2,0,0,       NULL
2016-January-25,5,A               ,39,1,       NULL,Direct,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,0,Direct,1,0,0,0,A               ,1,1,0,       NULL
2016-January-26,5,D               ,39,0,       NULL,Direct,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,1,Direct,1,0,0,0,A               ,0,1,0,       NULL
2016-January-26,5,D               ,39,0,       NULL,Direct,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,6,Direct,1,0,0,0,A               ,0,1,0,       NULL
2016-January-26,5,D               ,39,0,       NULL,Direct,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,6,Direct,1,0,0,0,A               ,0,1,0,       NULL
2016-January-26,5,D               ,38,0,       NULL,Corporate,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,4,Corporate,1,0,0,0,A               ,0,1,0,       NULL
2016-January-26,5,D               ,38,0,       NULL,Corporate,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,4,Corporate,1,0,0,0,A               ,0,1,0,       NULL
2016-January-26,5,D               ,40,0,       NULL,TA/TO,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,0,Online TA,1,0,0,0,A               ,0,1,0,        240
2016-January-25,5,D               ,40,0,       NULL,TA/TO,BB       ,0,2016-01-27,BRA,Transient,0,No Deposit     ,0,Online TA,1,0,0,0,A               ,1,1,0,        240
2016-January-26,5,D               ,39,0,       NULL,Direct,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,0,Direct,1,0,0,0,A               ,0,1,0,       NULL
2016-March-7,11,A               ,40,0,       NULL,Direct,BB       ,0,2016-03-08,PRT,Transient,0,No Deposit     ,0,Direct,2,0,0,1,A               ,1,0,0,       NULL
2016-January-25,5,D               ,40,0,       NULL,TA/TO,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,0,Online TA,1,0,0,0,A               ,1,1,0,        240
2016-January-26,5,D               ,34.4,0,       NULL,TA/TO,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,0,Offline TA/TO,1,0,0,0,A               ,0,1,0,        314
2016-December-13,51,D               ,30,0,       NULL,TA/TO,BB       ,0,2016-12-14,PRT,Group,0,No Deposit     ,6,Offline TA/TO,1,0,0,1,A               ,0,1,0,          6
2016-January-26,5,A               ,29,0,       NULL,TA/TO,BB       ,0,2016-01-27,ESP,Transient,0,No Deposit     ,1,Offline TA/TO,2,0,0,0,A               ,0,1,0,        177
2016-January-26,5,D               ,39,0,       NULL,Direct,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,0,Direct,1,0,0,0,A               ,0,1,0,       NULL
2016-January-28,5,D               ,39,0,       NULL,Direct,BB       ,0,2016-01-29,PRT,Transient,0,No Deposit     ,0,Direct,1,0,0,1,A               ,0,1,0,       NULL
2016-January-26,5,D               ,27,0,        154,Corporate,BB       ,0,2016-01-27,PRT,Transient,0,No Deposit     ,0,Corporate,1,0,0,0,A               ,0,1,0,       NULL
2016-January-26,5,D               ,25,0,         94,Corporate,BB       ,1,2016-01-27,PRT,Transient,0,No Deposit     ,5,Corporate,1,0,0,0,A               ,0,1,0,       NULL
2016-January-20,4,E               ,36.14,0,       NULL,TA/TO,BB       ,0,2016-01-27,IRL,Transient,0,No Deposit     ,2,Offline TA/TO,2,0,0,0,A               ,2,5,1,        314
2016-January-26,5,F               ,0,0,       NULL,Direct,BB       ,1,2016-01-27,PRT,Transient,0,No Deposit     ,0,Direct,1,0,0,0,F               ,0,1,0,       NULL
